TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T06437;S004;Fourways;C1189;Guest;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Cash;2026/04/05;Daniel Smith
T06438;S004;Fourways;C1505;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Bank Transfer;2026/03/13;Emma Nkosi
T06439;S004;Fourways;C0400;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Card;2026/05/03;Olivia Dlamini
T06440;S004;Fourways;C0540;Member;P0023;Dinner Plate Set;Kitchen;5;499.99;2499.95;Cash;2026/04/26;Jessica Naidoo
T06441;S004;Fourways;C0148;Guest;P0008;Blender;Appliances;4;899.99;3599.96;Cash;2026/05/12;Olivia Dlamini
T06442;S004;Fourways;C1427;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Bank Transfer;2026/06/11;Daniel Smith
T06443;S004;Fourways;C1512;Guest;P0009;Electric Kettle;Appliances;1;499.99;499.99;Bank Transfer;2026/02/02;Olivia Dlamini
T06444;S004;Fourways;C1078;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Cash;2026/03/31;Emma Nkosi
T06445;S004;Fourways;C1119;Member;P0018;Perfume;Beauty;4;899.99;3599.96;Bank Transfer;2026/03/17;Liam Jacobs
T06446;S004;Fourways;C0739;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Cash;2026/03/27;Daniel Smith
T06447;S004;Fourways;C1777;Guest;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Card;2026/03/21;Daniel Smith
T06448;S004;Fourways;C1448;Member;P0008;Blender;Appliances;4;899.99;3599.96;Cash;2026/02/12;Michael Williams
T06449;S004;Fourways;C0181;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Card;2026/03/31;Emma Nkosi
T06450;S004;Fourways;C0164;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Mobile Pay;2026/03/09;James Botha
T06451;S004;Fourways;C0092;Member;P0025;Novel Book;Books;1;199.99;199.99;Mobile Pay;2026/06/27;Michael Williams
T06452;S004;Fourways;C0245;Guest;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Card;2026/05/26;Emma Nkosi
T06453;S004;Fourways;C2401;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Cash;2026/01/17;Daniel Smith
T06454;S004;Fourways;C2916;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Bank Transfer;2026/05/07;Sarah Mokoena
T06455;S004;Fourways;C2871;Guest;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Mobile Pay;2026/06/30;Jessica Naidoo
T06456;S004;Fourways;C2838;Guest;P0016;Skincare Set;Beauty;1;599.99;599.99;Mobile Pay;2026/03/29;Sophie Mthembu
T06457;S004;Fourways;C2038;Guest;P0009;Electric Kettle;Appliances;2;499.99;999.98;Cash;2026/02/16;Olivia Dlamini
T06458;S004;Fourways;C2208;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Card;2026/01/01;Noah Pillay
T06459;S004;Fourways;C1355;Guest;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Card;2026/04/08;Sophie Mthembu
T06460;S004;Fourways;C0746;Guest;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Cash;2026/06/02;Olivia Dlamini
T06461;S004;Fourways;C2792;Guest;P0016;Skincare Set;Beauty;4;599.99;2399.96;Card;2026/04/12;James Botha
T06462;S004;Fourways;C2384;Guest;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Mobile Pay;2026/03/13;Noah Pillay
T06463;S004;Fourways;C1248;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Card;2026/05/10;Sophie Mthembu
T06464;S004;Fourways;C1442;Member;P0016;Skincare Set;Beauty;5;599.99;2999.95;Card;2026/03/09;Emma Nkosi
T06465;S004;Fourways;C0850;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Bank Transfer;2026/05/27;Liam Jacobs
T06466;S004;Fourways;C1145;Guest;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Mobile Pay;2026/03/14;Jessica Naidoo
T06467;S004;Fourways;C0405;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Card;2026/03/16;Michael Williams
T06468;S004;Fourways;C1064;Member;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Cash;2026/03/17;Liam Jacobs
T06469;S004;Fourways;C2732;Guest;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Cash;2026/02/24;Emma Nkosi
T06470;S004;Fourways;C0486;Member;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Card;2026/02/21;Michael Williams
T06471;S004;Fourways;C2576;Member;P0025;Novel Book;Books;6;199.99;1199.94;Mobile Pay;2026/05/25;Sophie Mthembu
T06472;S004;Fourways;C0150;Guest;P0010;Cotton T-Shirt;Clothing;2;249.99;499.98;Card;2026/05/05;Olivia Dlamini
T06473;S004;Fourways;C0974;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Bank Transfer;2026/06/06;James Botha
T06474;S004;Fourways;C0112;Guest;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Bank Transfer;2026/02/05;James Botha
T06475;S004;Fourways;C1406;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Mobile Pay;2026/04/26;Liam Jacobs
T06476;S004;Fourways;C0296;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Cash;2026/03/11;James Botha
T06477;S004;Fourways;C2344;Guest;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Bank Transfer;2026/02/25;Michael Williams
T06478;S004;Fourways;C1674;Guest;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Cash;2026/02/18;Michael Williams
T06479;S004;Fourways;C2999;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Bank Transfer;2026/03/14;Daniel Smith
T06480;S004;Fourways;C1769;Guest;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Cash;2026/02/15;Daniel Smith
T06481;S004;Fourways;C1870;Member;P0004;USB-C Charger;Electronics;1;299.99;299.99;Card;2026/04/04;James Botha
T06482;S004;Fourways;C1211;Guest;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Mobile Pay;2026/01/01;Sarah Mokoena
T06483;S004;Fourways;C2972;Guest;P0011;Denim Jeans;Clothing;1;799.99;799.99;Cash;2026/06/10;Sarah Mokoena
T06484;S004;Fourways;C0021;Guest;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Mobile Pay;2026/05/22;Jessica Naidoo
T06485;S004;Fourways;C0625;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Card;2026/05/22;Daniel Smith
T06486;S004;Fourways;C2541;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Cash;2026/04/30;Liam Jacobs
T06487;S004;Fourways;C1589;Guest;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Mobile Pay;2026/03/09;James Botha
T06488;S004;Fourways;C1925;Guest;P0009;Electric Kettle;Appliances;1;499.99;499.99;Card;2026/01/03;Olivia Dlamini
T06489;S004;Fourways;C0296;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Mobile Pay;2026/01/13;Sophie Mthembu
T06490;S004;Fourways;C1476;Guest;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Bank Transfer;2026/01/16;James Botha
T06491;S004;Fourways;C2650;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Mobile Pay;2026/06/26;Olivia Dlamini
T06492;S004;Fourways;C0537;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Mobile Pay;2026/03/02;Jessica Naidoo
T06493;S004;Fourways;C1251;Guest;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Card;2026/06/06;Daniel Smith
T06494;S004;Fourways;C0104;Guest;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Mobile Pay;2026/04/03;Sophie Mthembu
T06495;S004;Fourways;C1111;Guest;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Cash;2026/05/10;Sarah Mokoena
T06496;S004;Fourways;C0707;Member;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Card;2026/06/30;Michael Williams
T06497;S004;Fourways;C2280;Member;P0008;Blender;Appliances;1;899.99;899.99;Mobile Pay;2026/02/22;Daniel Smith
T06498;S004;Fourways;C0433;Guest;P0009;Electric Kettle;Appliances;1;499.99;499.99;Card;2026/06/08;Olivia Dlamini
T06499;S004;Fourways;C2275;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Cash;2026/01/26;Sarah Mokoena
T06500;S004;Fourways;C2910;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Card;2026/06/03;Sophie Mthembu
T06501;S004;Fourways;C0795;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Bank Transfer;2026/01/02;James Botha
T06502;S004;Fourways;C1139;Guest;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Cash;2026/03/30;Michael Williams
T06503;S004;Fourways;C0941;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Bank Transfer;2026/02/04;Emma Nkosi
T06504;S004;Fourways;C2609;Guest;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Mobile Pay;2026/06/07;Noah Pillay
T06505;S004;Fourways;C0879;Guest;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Mobile Pay;2026/02/17;Sarah Mokoena
T06506;S004;Fourways;C2882;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Cash;2026/02/13;Olivia Dlamini
T06507;S004;Fourways;C0366;Member;P0004;USB-C Charger;Electronics;2;299.99;599.98;Mobile Pay;2026/04/10;Daniel Smith
T06508;S004;Fourways;C0940;Member;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Cash;2026/02/22;Michael Williams
T06509;S004;Fourways;C1961;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Cash;2026/05/14;Emma Nkosi
T06510;S004;Fourways;C2370;Guest;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Bank Transfer;2026/05/17;Liam Jacobs
T06511;S004;Fourways;C2669;Member;P0007;Air Fryer;Appliances;5;1799.99;8999.95;Mobile Pay;2026/01/16;Liam Jacobs
T06512;S004;Fourways;C2265;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Cash;2026/05/13;Sophie Mthembu
T06513;S004;Fourways;C0174;Guest;P0016;Skincare Set;Beauty;2;599.99;1199.98;Card;2026/03/28;Jessica Naidoo
T06514;S004;Fourways;C1619;Member;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Cash;2026/06/28;Daniel Smith
T06515;S004;Fourways;C1750;Guest;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Cash;2026/05/28;Liam Jacobs
T06516;S004;Fourways;C1478;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Mobile Pay;2026/05/18;Jessica Naidoo
T06517;S004;Fourways;C1118;Member;P0005;Laptop Backpack;Accessories;6;549.99;3299.94;Cash;2026/06/16;Olivia Dlamini
T06518;S004;Fourways;C1223;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Bank Transfer;2026/04/24;Sophie Mthembu
T06519;S004;Fourways;C0835;Member;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Cash;2026/04/15;Sarah Mokoena
T06520;S004;Fourways;C2140;Guest;P0008;Blender;Appliances;2;899.99;1799.98;Bank Transfer;2026/02/26;Sophie Mthembu
T06521;S004;Fourways;C0676;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Cash;2026/05/16;Liam Jacobs
T06522;S004;Fourways;C1679;Member;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Card;2026/02/25;Jessica Naidoo
T06523;S004;Fourways;C2088;Member;P0016;Skincare Set;Beauty;2;599.99;1199.98;Mobile Pay;2026/06/09;Noah Pillay
T06524;S004;Fourways;C1133;Guest;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Cash;2026/02/01;Jessica Naidoo
T06525;S004;Fourways;C0657;Guest;P0008;Blender;Appliances;5;899.99;4499.95;Bank Transfer;2026/06/03;Sophie Mthembu
T06526;S004;Fourways;C0440;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Cash;2026/01/02;Noah Pillay
T06527;S004;Fourways;C0457;Guest;P0025;Novel Book;Books;3;199.99;599.97;Cash;2026/01/28;Daniel Smith
T06528;S004;Fourways;C0338;Member;P0007;Air Fryer;Appliances;6;1799.99;10799.94;Mobile Pay;2026/01/23;Sophie Mthembu
T06529;S004;Fourways;C0398;Guest;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Mobile Pay;2026/02/25;Noah Pillay
T06530;S004;Fourways;C1521;Member;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Cash;2026/05/23;Daniel Smith
T06531;S004;Fourways;C2289;Member;P0025;Novel Book;Books;6;199.99;1199.94;Cash;2026/04/19;James Botha
T06532;S004;Fourways;C1995;Member;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Card;2026/03/03;Sophie Mthembu
T06533;S004;Fourways;C2215;Member;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Cash;2026/01/19;Sarah Mokoena
T06534;S004;Fourways;C1300;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Bank Transfer;2026/04/03;James Botha
T06535;S004;Fourways;C1146;Guest;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Bank Transfer;2026/05/25;Sophie Mthembu
T06536;S004;Fourways;C1727;Guest;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Cash;2026/05/15;Michael Williams
T06537;S004;Fourways;C2848;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Bank Transfer;2026/05/30;Sophie Mthembu
T06538;S004;Fourways;C2801;Member;P0025;Novel Book;Books;4;199.99;799.96;Bank Transfer;2026/03/19;James Botha
T06539;S004;Fourways;C1365;Member;P0018;Perfume;Beauty;1;899.99;899.99;Card;2026/01/11;Olivia Dlamini
T06540;S004;Fourways;C2336;Guest;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Mobile Pay;2026/01/28;Michael Williams
T06541;S004;Fourways;C1099;Member;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Card;2026/05/27;Emma Nkosi
T06542;S004;Fourways;C0628;Guest;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Card;2026/06/20;Emma Nkosi
T06543;S004;Fourways;C1101;Member;P0008;Blender;Appliances;2;899.99;1799.98;Cash;2026/03/05;Liam Jacobs
T06544;S004;Fourways;C1161;Member;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Cash;2026/05/02;Sophie Mthembu
T06545;S004;Fourways;C1594;Guest;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Mobile Pay;2026/04/07;Daniel Smith
T06546;S004;Fourways;C1397;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Bank Transfer;2026/04/26;Liam Jacobs
T06547;S004;Fourways;C0256;Member;P0018;Perfume;Beauty;4;899.99;3599.96;Mobile Pay;2026/06/06;Emma Nkosi
T06548;S004;Fourways;C0511;Guest;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Mobile Pay;2026/04/27;Sophie Mthembu
T06549;S004;Fourways;C2243;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Bank Transfer;2026/01/04;Michael Williams
T06550;S004;Fourways;C2340;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Mobile Pay;2026/02/06;Emma Nkosi
T06551;S004;Fourways;C2562;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Mobile Pay;2026/02/03;Liam Jacobs
T06552;S004;Fourways;C0570;Guest;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Cash;2026/04/28;Olivia Dlamini
T06553;S004;Fourways;C2659;Guest;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Cash;2026/02/24;James Botha
T06554;S004;Fourways;C2638;Member;P0013;Running Shoes;Sportswear;5;1499.5;7497.5;Cash;2026/05/18;Emma Nkosi
T06555;S004;Fourways;C0718;Member;P0016;Skincare Set;Beauty;5;599.99;2999.95;Mobile Pay;2026/02/14;Olivia Dlamini
T06556;S004;Fourways;C1320;Guest;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Cash;2026/05/12;Olivia Dlamini
T06557;S004;Fourways;C0768;Member;P0025;Novel Book;Books;6;199.99;1199.94;Bank Transfer;2026/05/02;James Botha
T06558;S004;Fourways;C0296;Member;P0018;Perfume;Beauty;6;899.99;5399.94;Bank Transfer;2026/06/29;Jessica Naidoo
T06559;S004;Fourways;C0289;Member;P0009;Electric Kettle;Appliances;2;499.99;999.98;Mobile Pay;2026/06/29;James Botha
T06560;S004;Fourways;C2739;Member;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Mobile Pay;2026/03/22;Emma Nkosi
T06561;S004;Fourways;C1366;Member;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Mobile Pay;2026/05/19;Jessica Naidoo
T06562;S004;Fourways;C2812;Member;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Bank Transfer;2026/04/23;Michael Williams
T06563;S004;Fourways;C0886;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Cash;2026/02/13;Olivia Dlamini
T06564;S004;Fourways;C2299;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Mobile Pay;2026/01/04;Emma Nkosi
T06565;S004;Fourways;C0027;Guest;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Card;2026/03/29;Emma Nkosi
T06566;S004;Fourways;C2205;Guest;P0008;Blender;Appliances;5;899.99;4499.95;Cash;2026/06/26;James Botha
T06567;S004;Fourways;C2238;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Mobile Pay;2026/02/16;Michael Williams
T06568;S004;Fourways;C2241;Member;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Cash;2026/02/06;Jessica Naidoo
T06569;S004;Fourways;C2196;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Card;2026/02/13;Liam Jacobs
T06570;S004;Fourways;C0570;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Card;2026/02/17;Daniel Smith
T06571;S004;Fourways;C2956;Guest;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Bank Transfer;2026/06/01;Olivia Dlamini
T06572;S004;Fourways;C0432;Member;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Cash;2026/01/05;James Botha
T06573;S004;Fourways;C1444;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Cash;2026/01/15;Noah Pillay
T06574;S004;Fourways;C1595;Member;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Mobile Pay;2026/04/02;Noah Pillay
T06575;S004;Fourways;C0865;Member;P0008;Blender;Appliances;2;899.99;1799.98;Cash;2026/01/15;Sarah Mokoena
T06576;S004;Fourways;C1496;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Mobile Pay;2026/01/29;Sophie Mthembu
T06577;S004;Fourways;C1392;Guest;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Mobile Pay;2026/05/04;Sophie Mthembu
T06578;S004;Fourways;C1663;Member;P0018;Perfume;Beauty;3;899.99;2699.97;Mobile Pay;2026/02/21;Liam Jacobs
T06579;S004;Fourways;C1359;Member;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Bank Transfer;2026/06/29;Noah Pillay
T06580;S004;Fourways;C1413;Guest;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Bank Transfer;2026/05/09;Jessica Naidoo
T06581;S004;Fourways;C0041;Member;P0008;Blender;Appliances;4;899.99;3599.96;Bank Transfer;2026/04/10;Olivia Dlamini
T06582;S004;Fourways;C0739;Guest;P0019;Throw Blanket;Home & Decor;1;449.99;449.99;Bank Transfer;2026/06/13;James Botha
T06583;S004;Fourways;C2392;Member;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Mobile Pay;2026/04/02;Michael Williams
T06584;S004;Fourways;C0336;Guest;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Bank Transfer;2026/03/21;Sophie Mthembu
T06585;S004;Fourways;C0902;Member;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Cash;2026/03/17;Liam Jacobs
T06586;S004;Fourways;C0371;Member;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Bank Transfer;2026/03/15;Noah Pillay
T06587;S004;Fourways;C2659;Member;P0025;Novel Book;Books;3;199.99;599.97;Card;2026/06/22;Noah Pillay
T06588;S004;Fourways;C2190;Guest;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Cash;2026/06/08;Liam Jacobs
T06589;S004;Fourways;C0676;Member;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Cash;2026/05/12;Liam Jacobs
T06590;S004;Fourways;C0095;Member;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Cash;2026/03/18;James Botha
T06591;S004;Fourways;C2395;Member;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Bank Transfer;2026/04/27;Liam Jacobs
T06592;S004;Fourways;C1079;Guest;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Mobile Pay;2026/06/05;Noah Pillay
T06593;S004;Fourways;C0762;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Bank Transfer;2026/05/30;Noah Pillay
T06594;S004;Fourways;C1866;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Mobile Pay;2026/02/02;Daniel Smith
T06595;S004;Fourways;C2479;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Bank Transfer;2026/02/01;Sarah Mokoena
T06596;S004;Fourways;C1491;Guest;P0005;Laptop Backpack;Accessories;6;549.99;3299.94;Bank Transfer;2026/02/26;Michael Williams
T06597;S004;Fourways;C2216;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Card;2026/06/01;Sarah Mokoena
T06598;S004;Fourways;C2306;Member;P0025;Novel Book;Books;4;199.99;799.96;Card;2026/06/01;Daniel Smith
T06599;S004;Fourways;C1828;Member;P0004;USB-C Charger;Electronics;1;299.99;299.99;Mobile Pay;2026/04/18;Jessica Naidoo
T06600;S004;Fourways;C2189;Member;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Mobile Pay;2026/04/08;James Botha
T06601;S004;Fourways;C0287;Member;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Card;2026/01/14;Michael Williams
T06602;S004;Fourways;C1247;Member;P0018;Perfume;Beauty;1;899.99;899.99;Mobile Pay;2026/06/12;Jessica Naidoo
T06603;S004;Fourways;C2377;Guest;P0008;Blender;Appliances;2;899.99;1799.98;Card;2026/06/06;Daniel Smith
T06604;S004;Fourways;C2321;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Bank Transfer;2026/02/10;Noah Pillay
T06605;S004;Fourways;C2397;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Bank Transfer;2026/02/22;Liam Jacobs
T06606;S004;Fourways;C1317;Member;P0010;Cotton T-Shirt;Clothing;2;249.99;499.98;Mobile Pay;2026/05/03;James Botha
T06607;S004;Fourways;C1148;Guest;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Mobile Pay;2026/05/08;Michael Williams
T06608;S004;Fourways;C1875;Member;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Card;2026/05/02;Emma Nkosi
T06609;S004;Fourways;C0101;Member;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Card;2026/01/04;Olivia Dlamini
T06610;S004;Fourways;C0477;Member;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Card;2026/01/10;James Botha
T06611;S004;Fourways;C2654;Guest;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Bank Transfer;2026/01/29;Liam Jacobs
T06612;S004;Fourways;C0653;Member;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Cash;2026/02/10;Sarah Mokoena
T06613;S004;Fourways;C2392;Guest;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Card;2026/02/28;Jessica Naidoo
T06614;S004;Fourways;C0636;Member;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Mobile Pay;2026/05/18;Daniel Smith
T06615;S004;Fourways;C1884;Guest;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Bank Transfer;2026/02/04;Jessica Naidoo
T06616;S004;Fourways;C1162;Guest;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Card;2026/02/23;Noah Pillay
T06617;S004;Fourways;C2917;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Cash;2026/01/26;James Botha
T06618;S004;Fourways;C0176;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Mobile Pay;2026/03/21;Olivia Dlamini
T06619;S004;Fourways;C2916;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Bank Transfer;2026/03/03;Michael Williams
T06620;S004;Fourways;C1297;Guest;P0014;Yoga Mat;Sportswear;5;399.99;1999.95;Cash;2026/03/24;James Botha
T06621;S004;Fourways;C2929;Guest;P0016;Skincare Set;Beauty;2;599.99;1199.98;Cash;2026/05/21;Sophie Mthembu
T06622;S004;Fourways;C1614;Guest;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Bank Transfer;2026/05/31;Noah Pillay
T06623;S004;Fourways;C1816;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Bank Transfer;2026/01/28;James Botha
T06624;S004;Fourways;C0024;Guest;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Bank Transfer;2026/06/12;Sophie Mthembu
T06625;S004;Fourways;C2346;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Bank Transfer;2026/01/11;Michael Williams
T06626;S004;Fourways;C1015;Member;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Cash;2026/06/13;James Botha
T06627;S004;Fourways;C2954;Member;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Mobile Pay;2026/05/19;Michael Williams
T06628;S004;Fourways;C0058;Guest;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Mobile Pay;2026/01/03;James Botha
T06629;S004;Fourways;C0931;Guest;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Bank Transfer;2026/03/25;Emma Nkosi
T06630;S004;Fourways;C1726;Guest;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Cash;2026/05/23;Noah Pillay
T06631;S004;Fourways;C2420;Member;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Bank Transfer;2026/01/27;Sarah Mokoena
T06632;S004;Fourways;C1215;Member;P0016;Skincare Set;Beauty;2;599.99;1199.98;Mobile Pay;2026/03/04;Emma Nkosi
T06633;S004;Fourways;C0589;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Cash;2026/05/24;Sarah Mokoena
T06634;S004;Fourways;C2395;Member;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Cash;2026/01/13;Emma Nkosi
T06635;S004;Fourways;C2335;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Cash;2026/06/14;Sarah Mokoena
T06636;S004;Fourways;C1574;Guest;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Card;2026/01/30;Sophie Mthembu
T06637;S004;Fourways;C0944;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Card;2026/06/25;Emma Nkosi
T06638;S004;Fourways;C2973;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Card;2026/05/05;Daniel Smith
