TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T02125;S002;Rivonia;C2955;Guest;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Card;2026/02/11;Michael Williams
T02126;S002;Rivonia;C1836;Member;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Mobile Pay;2026/01/26;Jessica Naidoo
T02127;S002;Rivonia;C0449;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Mobile Pay;2026/02/10;Sophie Mthembu
T02128;S002;Rivonia;C0687;Member;P0018;Perfume;Beauty;6;899.99;5399.94;Mobile Pay;2026/06/20;Liam Jacobs
T02129;S002;Rivonia;C2132;Member;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Mobile Pay;2026/02/06;Olivia Dlamini
T02130;S002;Rivonia;C1673;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Card;2026/02/23;Noah Pillay
T02131;S002;Rivonia;C0012;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Card;2026/02/07;Daniel Smith
T02132;S002;Rivonia;C2305;Member;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Bank Transfer;2026/06/27;Michael Williams
T02133;S002;Rivonia;C1875;Member;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Card;2026/05/16;Noah Pillay
T02134;S002;Rivonia;C0328;Member;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Card;2026/04/29;Olivia Dlamini
T02135;S002;Rivonia;C2393;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Bank Transfer;2026/05/05;Olivia Dlamini
T02136;S002;Rivonia;C2241;Member;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Card;2026/06/26;Emma Nkosi
T02137;S002;Rivonia;C1781;Guest;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Cash;2026/05/22;Michael Williams
T02138;S002;Rivonia;C0186;Guest;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Mobile Pay;2026/03/04;Emma Nkosi
T02139;S002;Rivonia;C1190;Guest;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Bank Transfer;2026/01/17;Jessica Naidoo
T02140;S002;Rivonia;C1852;Member;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Bank Transfer;2026/03/18;Emma Nkosi
T02141;S002;Rivonia;C0622;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Card;2026/02/16;James Botha
T02142;S002;Rivonia;C2789;Guest;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Cash;2026/02/11;Michael Williams
T02143;S002;Rivonia;C1231;Member;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Card;2026/05/02;Sophie Mthembu
T02144;S002;Rivonia;C2834;Member;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Bank Transfer;2026/02/23;Daniel Smith
T02145;S002;Rivonia;C0939;Guest;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Bank Transfer;2026/01/06;Emma Nkosi
T02146;S002;Rivonia;C1814;Member;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Mobile Pay;2026/06/14;Michael Williams
T02147;S002;Rivonia;C0675;Member;P0025;Novel Book;Books;4;199.99;799.96;Mobile Pay;2026/06/30;Emma Nkosi
T02148;S002;Rivonia;C2000;Guest;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Bank Transfer;2026/03/23;Sarah Mokoena
T02149;S002;Rivonia;C0734;Member;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Mobile Pay;2026/03/18;Daniel Smith
T02150;S002;Rivonia;C0373;Member;P0004;USB-C Charger;Electronics;2;299.99;599.98;Cash;2026/03/26;Noah Pillay
T02151;S002;Rivonia;C0998;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Cash;2026/03/04;Jessica Naidoo
T02152;S002;Rivonia;C1476;Guest;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Cash;2026/02/12;Michael Williams
T02153;S002;Rivonia;C1619;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Bank Transfer;2026/03/08;James Botha
T02154;S002;Rivonia;C1468;Member;P0016;Skincare Set;Beauty;1;599.99;599.99;Card;2026/01/24;Sarah Mokoena
T02155;S002;Rivonia;C2714;Member;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Card;2026/03/10;Sophie Mthembu
T02156;S002;Rivonia;C1491;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Bank Transfer;2026/05/01;Sarah Mokoena
T02157;S002;Rivonia;C2483;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Cash;2026/05/30;Michael Williams
T02158;S002;Rivonia;C1718;Guest;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Cash;2026/03/03;Liam Jacobs
T02159;S002;Rivonia;C2839;Guest;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Cash;2026/02/09;James Botha
T02160;S002;Rivonia;C2838;Member;P0007;Air Fryer;Appliances;5;1799.99;8999.95;Mobile Pay;2026/06/17;Emma Nkosi
T02161;S002;Rivonia;C2585;Guest;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Mobile Pay;2026/01/22;Sarah Mokoena
T02162;S002;Rivonia;C1927;Guest;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Mobile Pay;2026/01/14;Michael Williams
T02163;S002;Rivonia;C2939;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/04/27;Sarah Mokoena
T02164;S002;Rivonia;C1708;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Card;2026/03/05;Noah Pillay
T02165;S002;Rivonia;C2607;Member;P0005;Laptop Backpack;Accessories;6;549.99;3299.94;Mobile Pay;2026/02/27;Olivia Dlamini
T02166;S002;Rivonia;C0033;Member;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Mobile Pay;2026/02/18;Emma Nkosi
T02167;S002;Rivonia;C1182;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Cash;2026/04/08;Michael Williams
T02168;S002;Rivonia;C1451;Member;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Mobile Pay;2026/01/02;Sophie Mthembu
T02169;S002;Rivonia;C0009;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Mobile Pay;2026/05/26;Emma Nkosi
T02170;S002;Rivonia;C0089;Member;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Card;2026/03/12;Jessica Naidoo
T02171;S002;Rivonia;C2984;Guest;P0018;Perfume;Beauty;2;899.99;1799.98;Card;2026/03/12;Sophie Mthembu
T02172;S002;Rivonia;C1116;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Mobile Pay;2026/04/04;Liam Jacobs
T02173;S002;Rivonia;C1116;Guest;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Mobile Pay;2026/01/29;Olivia Dlamini
T02174;S002;Rivonia;C0863;Guest;P0013;Running Shoes;Sportswear;5;1499.5;7497.5;Card;2026/04/03;Daniel Smith
T02175;S002;Rivonia;C2695;Member;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Cash;2026/06/07;James Botha
T02176;S002;Rivonia;C2680;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Bank Transfer;2026/03/17;Sophie Mthembu
T02177;S002;Rivonia;C2464;Member;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Mobile Pay;2026/06/25;Jessica Naidoo
T02178;S002;Rivonia;C2319;Member;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Cash;2026/01/25;Olivia Dlamini
T02179;S002;Rivonia;C0327;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Bank Transfer;2026/02/19;Liam Jacobs
T02180;S002;Rivonia;C0209;Guest;P0008;Blender;Appliances;5;899.99;4499.95;Mobile Pay;2026/05/02;Jessica Naidoo
T02181;S002;Rivonia;C0576;Guest;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Cash;2026/03/25;Noah Pillay
T02182;S002;Rivonia;C1810;Member;P0008;Blender;Appliances;3;899.99;2699.97;Card;2026/03/06;Daniel Smith
T02183;S002;Rivonia;C2441;Guest;P0008;Blender;Appliances;2;899.99;1799.98;Cash;2026/02/02;Jessica Naidoo
T02184;S002;Rivonia;C2176;Member;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Bank Transfer;2026/04/04;Noah Pillay
T02185;S002;Rivonia;C2241;Guest;P0016;Skincare Set;Beauty;6;599.99;3599.94;Mobile Pay;2026/02/05;Michael Williams
T02186;S002;Rivonia;C1550;Member;P0025;Novel Book;Books;3;199.99;599.97;Bank Transfer;2026/04/18;James Botha
T02187;S002;Rivonia;C0967;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Bank Transfer;2026/02/10;Emma Nkosi
T02188;S002;Rivonia;C1555;Guest;P0018;Perfume;Beauty;3;899.99;2699.97;Mobile Pay;2026/06/16;Noah Pillay
T02189;S002;Rivonia;C2414;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Bank Transfer;2026/02/11;Emma Nkosi
T02190;S002;Rivonia;C1421;Guest;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Card;2026/06/24;Noah Pillay
T02191;S002;Rivonia;C0413;Member;P0018;Perfume;Beauty;2;899.99;1799.98;Cash;2026/03/27;Noah Pillay
T02192;S002;Rivonia;C1567;Guest;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/03/26;Noah Pillay
T02193;S002;Rivonia;C1088;Guest;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Cash;2026/01/04;Jessica Naidoo
T02194;S002;Rivonia;C0078;Member;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Bank Transfer;2026/01/13;Daniel Smith
T02195;S002;Rivonia;C1843;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Mobile Pay;2026/02/11;Daniel Smith
T02196;S002;Rivonia;C2110;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Cash;2026/01/18;Noah Pillay
T02197;S002;Rivonia;C0344;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Card;2026/05/28;Liam Jacobs
T02198;S002;Rivonia;C1646;Member;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Cash;2026/05/29;Daniel Smith
T02199;S002;Rivonia;C2358;Member;P0025;Novel Book;Books;6;199.99;1199.94;Cash;2026/02/20;James Botha
T02200;S002;Rivonia;C1457;Member;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Card;2026/03/23;Michael Williams
T02201;S002;Rivonia;C2976;Guest;P0009;Electric Kettle;Appliances;1;499.99;499.99;Card;2026/01/21;Michael Williams
T02202;S002;Rivonia;C2158;Guest;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Cash;2026/06/21;Sophie Mthembu
T02203;S002;Rivonia;C0818;Member;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Card;2026/01/03;Noah Pillay
T02204;S002;Rivonia;C2977;Guest;P0018;Perfume;Beauty;4;899.99;3599.96;Card;2026/01/19;Jessica Naidoo
T02205;S002;Rivonia;C2605;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Bank Transfer;2026/02/02;James Botha
T02206;S002;Rivonia;C2885;Guest;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Bank Transfer;2026/04/25;James Botha
T02207;S002;Rivonia;C2409;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Card;2026/01/24;James Botha
T02208;S002;Rivonia;C2828;Member;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Mobile Pay;2026/01/31;Michael Williams
T02209;S002;Rivonia;C2962;Guest;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Card;2026/04/02;Michael Williams
T02210;S002;Rivonia;C2646;Member;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Card;2026/02/19;Daniel Smith
T02211;S002;Rivonia;C2007;Guest;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Cash;2026/02/24;Noah Pillay
T02212;S002;Rivonia;C0448;Guest;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Mobile Pay;2026/06/02;Sarah Mokoena
T02213;S002;Rivonia;C1137;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Card;2026/06/16;Sarah Mokoena
T02214;S002;Rivonia;C0826;Guest;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Mobile Pay;2026/01/21;Jessica Naidoo
T02215;S002;Rivonia;C1852;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Cash;2026/03/13;Jessica Naidoo
T02216;S002;Rivonia;C1152;Member;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Bank Transfer;2026/02/27;Olivia Dlamini
T02217;S002;Rivonia;C1527;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Cash;2026/03/31;Olivia Dlamini
T02218;S002;Rivonia;C1158;Guest;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Mobile Pay;2026/03/25;Daniel Smith
T02219;S002;Rivonia;C1988;Guest;P0025;Novel Book;Books;2;199.99;399.98;Bank Transfer;2026/03/20;Emma Nkosi
T02220;S002;Rivonia;C1093;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Cash;2026/02/07;Sophie Mthembu
T02221;S002;Rivonia;C0648;Member;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Card;2026/06/22;Jessica Naidoo
T02222;S002;Rivonia;C1333;Guest;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Card;2026/04/16;Daniel Smith
T02223;S002;Rivonia;C0945;Member;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Card;2026/03/12;Daniel Smith
T02224;S002;Rivonia;C1352;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Card;2026/04/11;Noah Pillay
T02225;S002;Rivonia;C1232;Member;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Bank Transfer;2026/02/03;Sarah Mokoena
T02226;S002;Rivonia;C2952;Guest;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Mobile Pay;2026/05/26;Sarah Mokoena
T02227;S002;Rivonia;C0350;Member;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Card;2026/01/01;Olivia Dlamini
T02228;S002;Rivonia;C2150;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Mobile Pay;2026/02/26;Noah Pillay
T02229;S002;Rivonia;C0662;Member;P0018;Perfume;Beauty;6;899.99;5399.94;Mobile Pay;2026/01/02;Daniel Smith
T02230;S002;Rivonia;C2781;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Card;2026/01/29;Michael Williams
T02231;S002;Rivonia;C0561;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Mobile Pay;2026/01/03;Noah Pillay
T02232;S002;Rivonia;C1198;Member;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Card;2026/06/19;Olivia Dlamini
T02233;S002;Rivonia;C0396;Guest;P0004;USB-C Charger;Electronics;2;299.99;599.98;Bank Transfer;2026/04/18;Olivia Dlamini
T02234;S002;Rivonia;C0027;Guest;P0016;Skincare Set;Beauty;4;599.99;2399.96;Bank Transfer;2026/04/09;Emma Nkosi
T02235;S002;Rivonia;C2938;Guest;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Cash;2026/05/12;Olivia Dlamini
T02236;S002;Rivonia;C1391;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Cash;2026/06/29;James Botha
T02237;S002;Rivonia;C1968;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Bank Transfer;2026/04/04;Olivia Dlamini
T02238;S002;Rivonia;C0833;Member;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Card;2026/05/06;Michael Williams
T02239;S002;Rivonia;C2981;Guest;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Bank Transfer;2026/04/16;Sophie Mthembu
T02240;S002;Rivonia;C0330;Member;P0018;Perfume;Beauty;1;899.99;899.99;Mobile Pay;2026/01/30;Emma Nkosi
T02241;S002;Rivonia;C2096;Member;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Mobile Pay;2026/06/18;Daniel Smith
T02242;S002;Rivonia;C2889;Guest;P0016;Skincare Set;Beauty;2;599.99;1199.98;Cash;2026/02/04;Noah Pillay
T02243;S002;Rivonia;C1105;Guest;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Mobile Pay;2026/04/07;James Botha
T02244;S002;Rivonia;C0286;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Cash;2026/01/30;Sophie Mthembu
T02245;S002;Rivonia;C2776;Guest;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Mobile Pay;2026/04/22;Daniel Smith
T02246;S002;Rivonia;C0939;Guest;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Bank Transfer;2026/03/08;Sarah Mokoena
T02247;S002;Rivonia;C0879;Member;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Mobile Pay;2026/01/11;Sarah Mokoena
T02248;S002;Rivonia;C2085;Guest;P0008;Blender;Appliances;5;899.99;4499.95;Card;2026/02/19;Daniel Smith
T02249;S002;Rivonia;C0206;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Cash;2026/06/30;Sophie Mthembu
T02250;S002;Rivonia;C1149;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Cash;2026/02/21;James Botha
T02251;S002;Rivonia;C1317;Guest;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Cash;2026/02/02;Sophie Mthembu
T02252;S002;Rivonia;C0113;Member;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Cash;2026/06/26;Sophie Mthembu
T02253;S002;Rivonia;C1923;Member;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Card;2026/05/05;Liam Jacobs
T02254;S002;Rivonia;C1741;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Bank Transfer;2026/01/02;Liam Jacobs
T02255;S002;Rivonia;C0234;Member;P0025;Novel Book;Books;6;199.99;1199.94;Card;2026/01/28;James Botha
T02256;S002;Rivonia;C2596;Member;P0025;Novel Book;Books;6;199.99;1199.94;Card;2026/03/01;Daniel Smith
T02257;S002;Rivonia;C0397;Member;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Cash;2026/01/18;Emma Nkosi
T02258;S002;Rivonia;C2495;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Card;2026/06/07;Liam Jacobs
T02259;S002;Rivonia;C0783;Guest;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Mobile Pay;2026/01/28;Noah Pillay
T02260;S002;Rivonia;C2054;Member;P0018;Perfume;Beauty;6;899.99;5399.94;Mobile Pay;2026/05/14;Jessica Naidoo
T02261;S002;Rivonia;C0317;Member;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Card;2026/02/14;Emma Nkosi
T02262;S002;Rivonia;C0507;Guest;P0008;Blender;Appliances;2;899.99;1799.98;Bank Transfer;2026/04/07;Sophie Mthembu
T02263;S002;Rivonia;C2144;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Bank Transfer;2026/03/13;Michael Williams
T02264;S002;Rivonia;C1596;Member;P0023;Dinner Plate Set;Kitchen;3;499.99;1499.97;Card;2026/05/04;Sophie Mthembu
T02265;S002;Rivonia;C0146;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Mobile Pay;2026/01/17;Michael Williams
T02266;S002;Rivonia;C1523;Member;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Card;2026/03/29;Sophie Mthembu
T02267;S002;Rivonia;C1983;Guest;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Bank Transfer;2026/06/30;Jessica Naidoo
T02268;S002;Rivonia;C1580;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Mobile Pay;2026/01/23;Daniel Smith
T02269;S002;Rivonia;C0107;Guest;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Cash;2026/06/16;Noah Pillay
T02270;S002;Rivonia;C2363;Guest;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Cash;2026/05/21;Noah Pillay
T02271;S002;Rivonia;C0054;Guest;P0016;Skincare Set;Beauty;5;599.99;2999.95;Bank Transfer;2026/06/23;Olivia Dlamini
T02272;S002;Rivonia;C0462;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Bank Transfer;2026/03/31;Sophie Mthembu
T02273;S002;Rivonia;C2081;Member;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Card;2026/02/06;Jessica Naidoo
T02274;S002;Rivonia;C1117;Member;P0008;Blender;Appliances;4;899.99;3599.96;Mobile Pay;2026/02/17;Noah Pillay
T02275;S002;Rivonia;C1942;Member;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Cash;2026/03/30;Sarah Mokoena
T02276;S002;Rivonia;C1135;Member;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Card;2026/06/23;James Botha
T02277;S002;Rivonia;C0350;Member;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Card;2026/01/03;Sophie Mthembu
T02278;S002;Rivonia;C0377;Guest;P0005;Laptop Backpack;Accessories;6;549.99;3299.94;Card;2026/05/07;Emma Nkosi
T02279;S002;Rivonia;C2855;Member;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Bank Transfer;2026/06/17;Noah Pillay
T02280;S002;Rivonia;C0202;Member;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Bank Transfer;2026/03/28;Liam Jacobs
T02281;S002;Rivonia;C2585;Guest;P0008;Blender;Appliances;6;899.99;5399.94;Card;2026/03/17;Liam Jacobs
T02282;S002;Rivonia;C2181;Guest;P0025;Novel Book;Books;3;199.99;599.97;Mobile Pay;2026/05/05;Jessica Naidoo
T02283;S002;Rivonia;C2203;Member;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Card;2026/06/12;Liam Jacobs
T02284;S002;Rivonia;C1876;Guest;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Card;2026/03/15;Jessica Naidoo
T02285;S002;Rivonia;C1045;Member;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Cash;2026/03/10;Liam Jacobs
T02286;S002;Rivonia;C0425;Guest;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Mobile Pay;2026/04/24;Liam Jacobs
T02287;S002;Rivonia;C2653;Guest;P0019;Throw Blanket;Home & Decor;1;449.99;449.99;Card;2026/04/11;Liam Jacobs
T02288;S002;Rivonia;C2266;Member;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Card;2026/06/16;Noah Pillay
T02289;S002;Rivonia;C0620;Member;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Bank Transfer;2026/03/15;James Botha
T02290;S002;Rivonia;C0206;Member;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Card;2026/06/13;Daniel Smith
T02291;S002;Rivonia;C1564;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Card;2026/04/22;Liam Jacobs
T02292;S002;Rivonia;C1383;Member;P0023;Dinner Plate Set;Kitchen;5;499.99;2499.95;Bank Transfer;2026/02/04;Michael Williams
T02293;S002;Rivonia;C2087;Member;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Card;2026/02/18;Sarah Mokoena
T02294;S002;Rivonia;C0771;Member;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Card;2026/05/09;Emma Nkosi
T02295;S002;Rivonia;C0062;Guest;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Bank Transfer;2026/05/06;Sarah Mokoena
T02296;S002;Rivonia;C1825;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Mobile Pay;2026/05/14;Michael Williams
T02297;S002;Rivonia;C0230;Member;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Card;2026/03/10;Jessica Naidoo
T02298;S002;Rivonia;C1565;Guest;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Mobile Pay;2026/02/08;Liam Jacobs
T02299;S002;Rivonia;C2012;Guest;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Bank Transfer;2026/02/10;Sarah Mokoena
T02300;S002;Rivonia;C2792;Member;P0016;Skincare Set;Beauty;2;599.99;1199.98;Card;2026/02/26;Daniel Smith
T02301;S002;Rivonia;C0771;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Card;2026/03/26;James Botha
T02302;S002;Rivonia;C0685;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Cash;2026/04/02;Olivia Dlamini
T02303;S002;Rivonia;C0760;Guest;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Bank Transfer;2026/01/25;Noah Pillay
T02304;S002;Rivonia;C0272;Member;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Mobile Pay;2026/03/17;Sarah Mokoena
T02305;S002;Rivonia;C1342;Guest;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Bank Transfer;2026/03/16;Liam Jacobs
T02306;S002;Rivonia;C0637;Member;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Card;2026/05/27;Liam Jacobs
T02307;S002;Rivonia;C0316;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Mobile Pay;2026/03/16;Michael Williams
T02308;S002;Rivonia;C1757;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Card;2026/01/28;Sarah Mokoena
T02309;S002;Rivonia;C0174;Member;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Mobile Pay;2026/05/07;Noah Pillay
T02310;S002;Rivonia;C1955;Guest;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Bank Transfer;2026/02/25;Michael Williams
T02311;S002;Rivonia;C0606;Member;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Bank Transfer;2026/05/30;Olivia Dlamini
T02312;S002;Rivonia;C1260;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Cash;2026/03/04;James Botha
T02313;S002;Rivonia;C2290;Guest;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Cash;2026/01/11;Michael Williams
T02314;S002;Rivonia;C2112;Member;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Bank Transfer;2026/04/11;Emma Nkosi
T02315;S002;Rivonia;C1054;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Bank Transfer;2026/02/23;James Botha
T02316;S002;Rivonia;C0860;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Mobile Pay;2026/06/12;Noah Pillay
T02317;S002;Rivonia;C1296;Member;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Card;2026/01/16;Michael Williams
T02318;S002;Rivonia;C2476;Guest;P0008;Blender;Appliances;4;899.99;3599.96;Bank Transfer;2026/02/01;Jessica Naidoo
T02319;S002;Rivonia;C1104;Member;P0007;Air Fryer;Appliances;6;1799.99;10799.94;Bank Transfer;2026/05/06;Emma Nkosi
T02320;S002;Rivonia;C2253;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Bank Transfer;2026/01/07;Daniel Smith
T02321;S002;Rivonia;C1381;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Bank Transfer;2026/02/14;Noah Pillay
T02322;S002;Rivonia;C2825;Member;P0007;Air Fryer;Appliances;5;1799.99;8999.95;Cash;2026/06/06;Olivia Dlamini
T02323;S002;Rivonia;C2903;Guest;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Bank Transfer;2026/06/11;Daniel Smith
