TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T02499;S002;Rivonia;C2399;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Card;2026/03/23;Sarah Mokoena
T02500;S002;Rivonia;C0409;Member;P0025;Novel Book;Books;3;199.99;599.97;Cash;2026/01/05;James Botha
T02501;S002;Rivonia;C0607;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Mobile Pay;2026/02/14;Jessica Naidoo
T02502;S002;Rivonia;C2409;Guest;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Mobile Pay;2026/02/14;Jessica Naidoo
T02503;S002;Rivonia;C2447;Member;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Mobile Pay;2026/02/20;Emma Nkosi
T02504;S002;Rivonia;C1197;Guest;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Bank Transfer;2026/03/06;Olivia Dlamini
T02505;S002;Rivonia;C0613;Member;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Card;2026/04/15;Jessica Naidoo
T02506;S002;Rivonia;C1701;Guest;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Cash;2026/03/09;Michael Williams
T02507;S002;Rivonia;C0285;Guest;P0025;Novel Book;Books;6;199.99;1199.94;Bank Transfer;2026/03/06;Jessica Naidoo
T02508;S002;Rivonia;C2950;Member;P0018;Perfume;Beauty;1;899.99;899.99;Card;2026/04/11;Liam Jacobs
T02509;S002;Rivonia;C0196;Member;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Bank Transfer;2026/05/05;Noah Pillay
T02510;S002;Rivonia;C0234;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Bank Transfer;2026/06/27;Daniel Smith
T02511;S002;Rivonia;C0744;Member;P0016;Skincare Set;Beauty;5;599.99;2999.95;Cash;2026/03/24;Noah Pillay
T02512;S002;Rivonia;C1037;Member;P0013;Running Shoes;Sportswear;5;1499.5;7497.5;Cash;2026/05/20;Noah Pillay
T02513;S002;Rivonia;C1120;Guest;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Cash;2026/04/04;Noah Pillay
T02514;S002;Rivonia;C2904;Member;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Bank Transfer;2026/04/02;James Botha
T02515;S002;Rivonia;C0069;Guest;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Bank Transfer;2026/06/28;Jessica Naidoo
T02516;S002;Rivonia;C2471;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Card;2026/06/10;Liam Jacobs
T02517;S002;Rivonia;C2383;Member;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Cash;2026/03/27;Liam Jacobs
T02518;S002;Rivonia;C2041;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Bank Transfer;2026/03/03;Michael Williams
T02519;S002;Rivonia;C0756;Guest;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Bank Transfer;2026/01/16;Olivia Dlamini
T02520;S002;Rivonia;C1947;Guest;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Bank Transfer;2026/03/10;Liam Jacobs
T02521;S002;Rivonia;C2865;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Bank Transfer;2026/05/03;Noah Pillay
T02522;S002;Rivonia;C1662;Guest;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Card;2026/01/19;Daniel Smith
T02523;S002;Rivonia;C2970;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Cash;2026/02/02;Michael Williams
T02524;S002;Rivonia;C2283;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Card;2026/05/05;Michael Williams
T02525;S002;Rivonia;C0018;Member;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Mobile Pay;2026/03/09;Jessica Naidoo
T02526;S002;Rivonia;C2167;Member;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Card;2026/04/10;Liam Jacobs
T02527;S002;Rivonia;C1178;Member;P0008;Blender;Appliances;2;899.99;1799.98;Cash;2026/06/25;Liam Jacobs
T02528;S002;Rivonia;C0611;Member;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Bank Transfer;2026/05/30;Sarah Mokoena
T02529;S002;Rivonia;C1618;Guest;P0019;Throw Blanket;Home & Decor;1;449.99;449.99;Card;2026/05/26;Michael Williams
T02530;S002;Rivonia;C1115;Guest;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Cash;2026/05/16;Sophie Mthembu
T02531;S002;Rivonia;C2306;Guest;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Bank Transfer;2026/06/03;Liam Jacobs
T02532;S002;Rivonia;C2132;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Card;2026/05/26;Noah Pillay
T02533;S002;Rivonia;C2503;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Bank Transfer;2026/05/08;Liam Jacobs
T02534;S002;Rivonia;C1960;Guest;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Mobile Pay;2026/06/18;Liam Jacobs
T02535;S002;Rivonia;C2690;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Card;2026/05/17;Sarah Mokoena
T02536;S002;Rivonia;C1581;Guest;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Card;2026/06/19;Jessica Naidoo
T02537;S002;Rivonia;C0059;Guest;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Cash;2026/05/24;Olivia Dlamini
T02538;S002;Rivonia;C2373;Member;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Card;2026/06/13;Daniel Smith
T02539;S002;Rivonia;C0126;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Card;2026/05/27;Olivia Dlamini
T02540;S002;Rivonia;C0108;Guest;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Card;2026/02/04;Michael Williams
T02541;S002;Rivonia;C0771;Guest;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Bank Transfer;2026/03/17;Emma Nkosi
T02542;S002;Rivonia;C1920;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Card;2026/01/03;Liam Jacobs
T02543;S002;Rivonia;C2412;Member;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Card;2026/04/06;James Botha
T02544;S002;Rivonia;C2890;Member;P0013;Running Shoes;Sportswear;5;1499.5;7497.5;Card;2026/05/05;Emma Nkosi
T02545;S002;Rivonia;C1080;Member;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Mobile Pay;2026/02/08;Sarah Mokoena
T02546;S002;Rivonia;C2628;Guest;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Card;2026/02/03;Emma Nkosi
T02547;S002;Rivonia;C2742;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Mobile Pay;2026/06/30;Liam Jacobs
T02548;S002;Rivonia;C1602;Member;P0008;Blender;Appliances;6;899.99;5399.94;Mobile Pay;2026/02/09;Liam Jacobs
T02549;S002;Rivonia;C1372;Member;P0008;Blender;Appliances;4;899.99;3599.96;Mobile Pay;2026/03/08;Sophie Mthembu
T02550;S002;Rivonia;C0003;Guest;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Card;2026/06/12;Jessica Naidoo
T02551;S002;Rivonia;C0438;Member;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Bank Transfer;2026/03/10;Emma Nkosi
T02552;S002;Rivonia;C1576;Member;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Card;2026/02/09;Daniel Smith
T02553;S002;Rivonia;C2439;Member;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Mobile Pay;2026/02/16;Sophie Mthembu
T02554;S002;Rivonia;C0204;Guest;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Mobile Pay;2026/05/13;Olivia Dlamini
T02555;S002;Rivonia;C2844;Guest;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Cash;2026/06/29;Emma Nkosi
T02556;S002;Rivonia;C1544;Guest;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Mobile Pay;2026/05/27;James Botha
T02557;S002;Rivonia;C0131;Guest;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Bank Transfer;2026/01/01;Jessica Naidoo
T02558;S002;Rivonia;C0502;Member;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Card;2026/01/24;Daniel Smith
T02559;S002;Rivonia;C1368;Member;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Cash;2026/06/04;Sarah Mokoena
T02560;S002;Rivonia;C1394;Member;P0013;Running Shoes;Sportswear;2;1499.5;2999.0;Mobile Pay;2026/04/08;Jessica Naidoo
T02561;S002;Rivonia;C0240;Member;P0016;Skincare Set;Beauty;1;599.99;599.99;Bank Transfer;2026/06/08;Daniel Smith
T02562;S002;Rivonia;C0449;Guest;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Cash;2026/05/20;Olivia Dlamini
T02563;S002;Rivonia;C2604;Guest;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Bank Transfer;2026/04/17;Michael Williams
T02564;S002;Rivonia;C2030;Member;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Mobile Pay;2026/01/11;James Botha
T02565;S002;Rivonia;C0772;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Bank Transfer;2026/06/01;Jessica Naidoo
T02566;S002;Rivonia;C2575;Guest;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Mobile Pay;2026/06/26;Olivia Dlamini
T02567;S002;Rivonia;C2114;Member;P0016;Skincare Set;Beauty;1;599.99;599.99;Cash;2026/05/13;Noah Pillay
T02568;S002;Rivonia;C0616;Guest;P0009;Electric Kettle;Appliances;1;499.99;499.99;Bank Transfer;2026/03/04;Liam Jacobs
T02569;S002;Rivonia;C0827;Guest;P0025;Novel Book;Books;1;199.99;199.99;Mobile Pay;2026/05/27;Jessica Naidoo
T02570;S002;Rivonia;C1797;Guest;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Cash;2026/05/06;Noah Pillay
T02571;S002;Rivonia;C1252;Guest;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Bank Transfer;2026/02/07;Sophie Mthembu
T02572;S002;Rivonia;C1521;Guest;P0018;Perfume;Beauty;5;899.99;4499.95;Bank Transfer;2026/04/30;Daniel Smith
T02573;S002;Rivonia;C2214;Member;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Bank Transfer;2026/06/02;Sophie Mthembu
T02574;S002;Rivonia;C0636;Member;P0016;Skincare Set;Beauty;1;599.99;599.99;Cash;2026/05/22;Emma Nkosi
T02575;S002;Rivonia;C1534;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Cash;2026/02/05;Liam Jacobs
T02576;S002;Rivonia;C1406;Member;P0007;Air Fryer;Appliances;6;1799.99;10799.94;Card;2026/06/18;Daniel Smith
T02577;S002;Rivonia;C2120;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Card;2026/06/14;Emma Nkosi
T02578;S002;Rivonia;C0191;Member;P0007;Air Fryer;Appliances;5;1799.99;8999.95;Mobile Pay;2026/05/01;James Botha
T02579;S002;Rivonia;C0443;Guest;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Bank Transfer;2026/01/31;Olivia Dlamini
T02580;S002;Rivonia;C1663;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Bank Transfer;2026/03/17;Michael Williams
T02581;S002;Rivonia;C0039;Member;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Cash;2026/03/15;Daniel Smith
T02582;S002;Rivonia;C1672;Member;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Mobile Pay;2026/02/02;Daniel Smith
T02583;S002;Rivonia;C1873;Guest;P0018;Perfume;Beauty;4;899.99;3599.96;Mobile Pay;2026/03/14;Olivia Dlamini
T02584;S002;Rivonia;C0655;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Mobile Pay;2026/05/26;Olivia Dlamini
T02585;S002;Rivonia;C2456;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Card;2026/02/26;Liam Jacobs
T02586;S002;Rivonia;C2276;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Cash;2026/02/18;Liam Jacobs
T02587;S002;Rivonia;C0942;Member;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Bank Transfer;2026/06/28;James Botha
T02588;S002;Rivonia;C1448;Member;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Mobile Pay;2026/02/06;Emma Nkosi
T02589;S002;Rivonia;C2864;Member;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Mobile Pay;2026/03/11;Sarah Mokoena
T02590;S002;Rivonia;C1945;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Card;2026/02/12;Jessica Naidoo
T02591;S002;Rivonia;C1128;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Cash;2026/02/20;Michael Williams
T02592;S002;Rivonia;C0039;Guest;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Mobile Pay;2026/03/29;Emma Nkosi
T02593;S002;Rivonia;C0581;Member;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Cash;2026/02/06;Noah Pillay
T02594;S002;Rivonia;C2436;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Bank Transfer;2026/04/05;Sophie Mthembu
T02595;S002;Rivonia;C2521;Member;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Mobile Pay;2026/06/03;Sarah Mokoena
T02596;S002;Rivonia;C1856;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Cash;2026/04/26;Olivia Dlamini
T02597;S002;Rivonia;C2956;Guest;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Card;2026/05/17;Daniel Smith
T02598;S002;Rivonia;C0594;Member;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Card;2026/03/12;Liam Jacobs
T02599;S002;Rivonia;C2827;Member;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Mobile Pay;2026/03/21;Noah Pillay
T02600;S002;Rivonia;C0423;Guest;P0016;Skincare Set;Beauty;6;599.99;3599.94;Mobile Pay;2026/05/15;Sophie Mthembu
T02601;S002;Rivonia;C0473;Guest;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Card;2026/01/25;Emma Nkosi
T02602;S002;Rivonia;C1702;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Bank Transfer;2026/02/01;Sophie Mthembu
T02603;S002;Rivonia;C1624;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Card;2026/04/09;Daniel Smith
T02604;S002;Rivonia;C2012;Member;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Cash;2026/06/23;Michael Williams
T02605;S002;Rivonia;C1114;Member;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Bank Transfer;2026/06/18;Michael Williams
T02606;S002;Rivonia;C0002;Guest;P0016;Skincare Set;Beauty;1;599.99;599.99;Bank Transfer;2026/01/10;Noah Pillay
T02607;S002;Rivonia;C1940;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Cash;2026/01/12;Sophie Mthembu
T02608;S002;Rivonia;C2410;Member;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Cash;2026/05/26;Olivia Dlamini
T02609;S002;Rivonia;C1051;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Bank Transfer;2026/03/12;Jessica Naidoo
T02610;S002;Rivonia;C0680;Member;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Mobile Pay;2026/04/16;Sarah Mokoena
T02611;S002;Rivonia;C0382;Member;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Cash;2026/06/24;Jessica Naidoo
T02612;S002;Rivonia;C0447;Guest;P0016;Skincare Set;Beauty;6;599.99;3599.94;Card;2026/01/04;Jessica Naidoo
T02613;S002;Rivonia;C1776;Guest;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Cash;2026/04/23;Sophie Mthembu
T02614;S002;Rivonia;C2010;Guest;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Cash;2026/01/11;Liam Jacobs
T02615;S002;Rivonia;C0448;Member;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Bank Transfer;2026/02/02;Liam Jacobs
T02616;S002;Rivonia;C0955;Member;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Cash;2026/06/01;Noah Pillay
T02617;S002;Rivonia;C0977;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Cash;2026/04/20;Jessica Naidoo
T02618;S002;Rivonia;C1900;Member;P0010;Cotton T-Shirt;Clothing;3;249.99;749.97;Mobile Pay;2026/05/27;Sarah Mokoena
T02619;S002;Rivonia;C2251;Member;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Card;2026/05/25;Sophie Mthembu
T02620;S002;Rivonia;C0582;Guest;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Cash;2026/03/03;Sophie Mthembu
T02621;S002;Rivonia;C0557;Member;P0003;Smart Watch;Electronics;2;1299.99;2599.98;Cash;2026/06/02;Daniel Smith
T02622;S002;Rivonia;C2062;Member;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Bank Transfer;2026/06/22;James Botha
T02623;S002;Rivonia;C0144;Guest;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Mobile Pay;2026/02/28;James Botha
T02624;S002;Rivonia;C2907;Guest;P0016;Skincare Set;Beauty;4;599.99;2399.96;Mobile Pay;2026/02/15;Noah Pillay
T02625;S002;Rivonia;C1112;Member;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Card;2026/02/27;Liam Jacobs
T02626;S002;Rivonia;C2873;Member;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Cash;2026/02/05;Daniel Smith
T02627;S002;Rivonia;C1523;Guest;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Bank Transfer;2026/06/23;Sarah Mokoena
T02628;S002;Rivonia;C0371;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Mobile Pay;2026/02/14;Liam Jacobs
T02629;S002;Rivonia;C1926;Member;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Card;2026/01/11;Liam Jacobs
T02630;S002;Rivonia;C2959;Member;P0014;Yoga Mat;Sportswear;5;399.99;1999.95;Card;2026/02/14;Jessica Naidoo
T02631;S002;Rivonia;C2416;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Bank Transfer;2026/02/14;Noah Pillay
T02632;S002;Rivonia;C0956;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Mobile Pay;2026/01/11;Jessica Naidoo
T02633;S002;Rivonia;C2919;Guest;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Card;2026/03/15;Noah Pillay
T02634;S002;Rivonia;C1966;Guest;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Card;2026/05/18;Olivia Dlamini
T02635;S002;Rivonia;C0221;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Cash;2026/06/03;Emma Nkosi
T02636;S002;Rivonia;C1347;Member;P0009;Electric Kettle;Appliances;2;499.99;999.98;Bank Transfer;2026/05/27;James Botha
T02637;S002;Rivonia;C0758;Member;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Mobile Pay;2026/01/30;Jessica Naidoo
T02638;S002;Rivonia;C0770;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Mobile Pay;2026/01/06;Emma Nkosi
T02639;S002;Rivonia;C1641;Member;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Mobile Pay;2026/05/27;Liam Jacobs
T02640;S002;Rivonia;C2547;Guest;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Mobile Pay;2026/03/21;Olivia Dlamini
T02641;S002;Rivonia;C0712;Guest;P0018;Perfume;Beauty;3;899.99;2699.97;Card;2026/06/27;Emma Nkosi
T02642;S002;Rivonia;C0215;Guest;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Bank Transfer;2026/01/24;Emma Nkosi
T02643;S002;Rivonia;C0944;Guest;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Mobile Pay;2026/06/12;Jessica Naidoo
T02644;S002;Rivonia;C2945;Member;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Bank Transfer;2026/03/31;Sophie Mthembu
T02645;S002;Rivonia;C0930;Member;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Mobile Pay;2026/04/20;Michael Williams
T02646;S002;Rivonia;C1116;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Bank Transfer;2026/02/22;Michael Williams
T02647;S002;Rivonia;C0648;Guest;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Mobile Pay;2026/04/09;Daniel Smith
T02648;S002;Rivonia;C0747;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Card;2026/03/21;Emma Nkosi
T02649;S002;Rivonia;C0709;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Cash;2026/06/08;Emma Nkosi
T02650;S002;Rivonia;C0968;Member;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Bank Transfer;2026/03/19;Jessica Naidoo
T02651;S002;Rivonia;C0021;Guest;P0025;Novel Book;Books;5;199.99;999.95;Bank Transfer;2026/03/27;Liam Jacobs
T02652;S002;Rivonia;C0731;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Card;2026/05/20;Emma Nkosi
T02653;S002;Rivonia;C0826;Member;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Card;2026/04/27;Jessica Naidoo
T02654;S002;Rivonia;C1561;Member;P0008;Blender;Appliances;6;899.99;5399.94;Bank Transfer;2026/03/29;Jessica Naidoo
T02655;S002;Rivonia;C0364;Guest;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Bank Transfer;2026/01/30;Liam Jacobs
T02656;S002;Rivonia;C0706;Guest;P0011;Denim Jeans;Clothing;1;799.99;799.99;Card;2026/04/13;Olivia Dlamini
T02657;S002;Rivonia;C1331;Guest;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Bank Transfer;2026/04/15;Daniel Smith
T02658;S002;Rivonia;C1385;Member;P0020;Table Lamp;Home & Decor;1;699.99;699.99;Card;2026/01/02;Sarah Mokoena
T02659;S002;Rivonia;C1820;Guest;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Bank Transfer;2026/03/25;Olivia Dlamini
T02660;S002;Rivonia;C1801;Guest;P0016;Skincare Set;Beauty;4;599.99;2399.96;Bank Transfer;2026/03/29;Daniel Smith
T02661;S002;Rivonia;C0925;Member;P0017;Face Moisturiser;Beauty;4;249.99;999.96;Card;2026/03/18;Michael Williams
T02662;S002;Rivonia;C2221;Member;P0009;Electric Kettle;Appliances;2;499.99;999.98;Card;2026/05/25;Noah Pillay
T02663;S002;Rivonia;C0546;Guest;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Bank Transfer;2026/06/16;James Botha
T02664;S002;Rivonia;C2612;Member;P0009;Electric Kettle;Appliances;2;499.99;999.98;Cash;2026/01/05;Jessica Naidoo
T02665;S002;Rivonia;C2387;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Mobile Pay;2026/03/01;Liam Jacobs
T02666;S002;Rivonia;C2614;Member;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Card;2026/03/18;Jessica Naidoo
T02667;S002;Rivonia;C0702;Guest;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Card;2026/04/10;Sophie Mthembu
T02668;S002;Rivonia;C2711;Member;P0008;Blender;Appliances;3;899.99;2699.97;Bank Transfer;2026/04/15;Emma Nkosi
T02669;S002;Rivonia;C1409;Guest;P0023;Dinner Plate Set;Kitchen;5;499.99;2499.95;Bank Transfer;2026/05/19;Daniel Smith
T02670;S002;Rivonia;C1900;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Bank Transfer;2026/01/20;Jessica Naidoo
T02671;S002;Rivonia;C2900;Member;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Bank Transfer;2026/06/10;Michael Williams
T02672;S002;Rivonia;C0955;Member;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Cash;2026/02/26;James Botha
T02673;S002;Rivonia;C1502;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Cash;2026/05/03;Olivia Dlamini
T02674;S002;Rivonia;C1901;Member;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Cash;2026/05/03;Liam Jacobs
T02675;S002;Rivonia;C1389;Member;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Card;2026/06/21;Michael Williams
T02676;S002;Rivonia;C1914;Guest;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Cash;2026/02/26;Daniel Smith
T02677;S002;Rivonia;C0815;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Bank Transfer;2026/03/26;Sophie Mthembu
T02678;S002;Rivonia;C2428;Guest;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Card;2026/02/12;Sophie Mthembu
T02679;S002;Rivonia;C1213;Member;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Mobile Pay;2026/01/05;Michael Williams
T02680;S002;Rivonia;C1876;Guest;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Card;2026/04/28;Michael Williams
T02681;S002;Rivonia;C0652;Member;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Mobile Pay;2026/03/30;Liam Jacobs
T02682;S002;Rivonia;C1338;Member;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Cash;2026/02/08;Michael Williams
T02683;S002;Rivonia;C1938;Member;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Cash;2026/06/06;Sarah Mokoena
T02684;S002;Rivonia;C2670;Guest;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Cash;2026/04/19;Olivia Dlamini
T02685;S002;Rivonia;C1625;Guest;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Cash;2026/04/29;Jessica Naidoo
T02686;S002;Rivonia;C2051;Guest;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Cash;2026/06/29;Daniel Smith
T02687;S002;Rivonia;C1154;Guest;P0025;Novel Book;Books;1;199.99;199.99;Mobile Pay;2026/04/10;Emma Nkosi
T02688;S002;Rivonia;C2572;Guest;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Cash;2026/02/21;Sophie Mthembu
T02689;S002;Rivonia;C1903;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Card;2026/04/16;Noah Pillay
T02690;S002;Rivonia;C2656;Guest;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Mobile Pay;2026/06/27;James Botha
T02691;S002;Rivonia;C2684;Guest;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Card;2026/02/07;Olivia Dlamini
T02692;S002;Rivonia;C0102;Member;P0009;Electric Kettle;Appliances;1;499.99;499.99;Mobile Pay;2026/06/27;Daniel Smith
T02693;S002;Rivonia;C2328;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Cash;2026/06/17;Sarah Mokoena
T02694;S002;Rivonia;C0749;Guest;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Bank Transfer;2026/02/18;Liam Jacobs
T02695;S002;Rivonia;C0184;Guest;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Mobile Pay;2026/01/24;Noah Pillay
